property,annotation_id_0,response
contents,214889,food
contents,98062,nothing
contents,233570,detergent
contents,302372,nothing
contents,267445,nothing
contents,245643,nothing
contents,150496,soap
contents,225791,food
contents,202009,food
contents,249565,food
contents,237478,nothing
contents,34087,nothing
contents,196497,nothing
contents,70168,nothing
contents,219704,nothing
contents,230991,unknown
contents,234376,unknown
contents,7684,oil
contents,137290,nothing
contents,150211,unknown
contents,172330,nothing
contents,214884,food
contents,261417,spoon
contents,251829,unknown
contents,295872,food
contents,184844,nothing
contents,98445,water
contents,32723,nothing
contents,182677,nothing
contents,127669,oil
contents,18789,nothing
contents,98079,water
contents,128812,nothing
contents,68299,coffe
contents,280964,unknown
contents,194068,food
contents,171442,food
contents,216561,oil
contents,169863,unknown
contents,294130,nothing
contents,247327,unknown
contents,294413,nothing
contents,105055,unknown
contents,37189,food
contents,206203,unknown
contents,287906,unknown
contents,307283,food
contents,134057,nothing
contents,201301,unknown
contents,154466,unknown
contents,91672,unknown
contents,239723,unknown
contents,73095,unknown
contents,105578,unknown
contents,93392,food
contents,70696,nothing
contents,148543,food
contents,48760,food
contents,119892,food
contents,92138,nothing
contents,295605,unknown
contents,188215,nothing
contents,305891,unknown
contents,40341,nothing
contents,237126,water
contents,174742,unknown
contents,273172,nothing
contents,284643,unknown
contents,205558,nothing
contents,67686,soap
contents,308209,food
contents,28970,nothing
contents,35675,nothing
contents,74359,nothing
contents,129906,unknown
contents,161517,food
contents,68516,food
contents,228057,food
contents,86628,nothing
contents,168491,unknown
contents,193513,food
contents,56023,nothing
contents,175022,nothing
contents,257838,food
contents,293646,nothing
contents,121844,nothing
contents,247970,nothing
contents,93406,water
contents,115397,nothing
contents,186260,nothing
contents,216774,oil
contents,292491,food
contents,40828,nothing
contents,293204,nothing
contents,20115,unknown
contents,146924,nothing
contents,40951,unknown
contents,261693,food
contents,300831,nothing
contents,165423,nothing
contents,197767,soap
contents,93108,food
contents,137324,nothing
contents,302923,oil
contents,104950,unknown
contents,127186,unknown
contents,111569,nothing
contents,301558,nothing
contents,51035,water
contents,151213,nothing
contents,70000,nothing
contents,230033,nothing
contents,4536,water
contents,164974,nothing
contents,79516,food
contents,226566,unknown
contents,198209,unknown
contents,192116,nothing
contents,261825,nothing
contents,146280,food
contents,150704,nothing
contents,288884,unknown
contents,226609,unknown
contents,307323,food
contents,206322,unknown
contents,56728,food
contents,41466,nothing
contents,4894,nothing
contents,199390,unknown
contents,196434,unknown
contents,23075,nothing
contents,192573,make-up
contents,73165,unknown
contents,65200,unknown
contents,92302,nothing
contents,287728,make-up
contents,215250,water
contents,308586,unknown
contents,70921,nothing
contents,286091,water
contents,20204,unknown
contents,194807,nothing
contents,243090,oil
contents,301924,water
contents,56660,unknown
contents,39872,fork
contents,183055,unknown
contents,267024,unknown
contents,267164,unknown
contents,168497,unknown
contents,225573,plant
contents,6511,unknown
contents,166887,nothing
contents,56707,unknown
contents,241364,nothing
contents,290352,unknown
contents,279937,water
contents,2951,wisk
contents,307262,nothing
contents,31109,nothing
contents,298025,unknown
contents,43093,unknown
contents,147633,nothing
contents,175021,unknown
contents,304523,plant
contents,182970,food
contents,127668,unknown
contents,214889,food
contents,98062,nothing
contents,233570,unknown
contents,302372,unknown
contents,267445,nothing
contents,245643,unknown
contents,150496,disinfectant
contents,225791,unknown
contents,202009,food
contents,249565,food
contents,237478,unknown
contents,34087,nothing
contents,196497,nothing
contents,70168,nothing
contents,219704,nothing
contents,230991,unknown
contents,234376,unknown
contents,7684,unknown
contents,137290,nothing
contents,150211,unknown
contents,172330,nothing
contents,214884,unknown
contents,261417,spoon
contents,251829,unknown
contents,295872,food
contents,184844,unknown
contents,98445,water
contents,32723,wisk
contents,182677,nothing
contents,127669,unknown
contents,18789,nothing
contents,98079,water
contents,128812,unknown
contents,68299,unknown
contents,280964,unknown
contents,194068,unknown
contents,171442,unknown
contents,216561,unknown
contents,169863,unknown
contents,294130,nothing
contents,247327,unknown
contents,294413,nothing
contents,105055,unknown
contents,37189,food
contents,206203,unknown
contents,287906,unknown
contents,307283,food
contents,134057,nothing
contents,201301,unknown
contents,154466,unknown
contents,91672,unknown
contents,239723,oil
contents,73095,unknown
contents,105578,unknown
contents,93392,unknown
contents,70696,nothing
contents,148543,unknown
contents,48760,unknown
contents,119892,unknown
contents,92138,can oppener
contents,295605,unknown
contents,188215,nothing
contents,305891,unknown
contents,40341,nothing
contents,237126,nothing
contents,174742,unknown
contents,273172,unknown
contents,284643,unknown
contents,205558,nothing
contents,67686,unknown
contents,308209,unknown
contents,28970,unknown
contents,35675,nothing
contents,74359,nothing
contents,129906,unknown
contents,161517,food
contents,68516,food
contents,228057,food
contents,86628,unknown
contents,168491,unknown
contents,193513,unknown
contents,56023,unknown
contents,175022,nothing
contents,257838,unknown
contents,293646,unknown
contents,121844,nothing
contents,247970,nothing
contents,93406,water
contents,115397,unknown
contents,186260,nothing
contents,216774,oil
contents,292491,unknown
contents,40828,unknown
contents,293204,unknown
contents,20115,unknown
contents,146924,unknown
contents,40951,unknown
contents,261693,food
contents,300831,nothing
contents,165423,unknown
contents,197767,unknown
contents,93108,corn
contents,137324,nothing
contents,302923,unknown
contents,104950,unknown
contents,127186,unknown
contents,111569,unknown
contents,301558,nothing
contents,51035,water
contents,151213,unknown
contents,70000,unknown
contents,230033,unknown
contents,4536,unknown
contents,164974,nothing
contents,79516,food
contents,226566,unknown
contents,198209,unknown
contents,192116,nothing
contents,261825,unknown
contents,146280,food
contents,150704,unknown
contents,288884,unknown
contents,226609,unknown
contents,307323,food
contents,206322,unknown
contents,56728,unknown
contents,41466,nothing
contents,4894,nothing
contents,199390,unknown
contents,196434,unknown
contents,23075,unknown
contents,192573,makeup brushes
contents,73165,unknown
contents,65200,unknown
contents,92302,chopsticks
contents,287728,unknown
contents,215250,water
contents,308586,unknown
contents,70921,nothing
contents,286091,water
contents,20204,unknown
contents,194807,nothing
contents,243090,oil
contents,301924,water
contents,28971,ceramics
contents,280315,ceramics
contents,198234,unknown
contents,48943,unknown
contents,220691,water
contents,132023,nothing
contents,20891,nothing
contents,3542,water
contents,248184,alcohol
contents,307470,unknown
contents,70835,nothing
contents,256122,nothing
contents,23279,food
contents,138515,unknown
contents,245256,unknown
contents,224673,water
contents,12691,nothing
contents,29616,unknown
contents,250201,food
contents,221131,nothing
contents,6711,water
contents,244212,nothing
contents,72053,oil
contents,52598,oil
contents,217471,unknown
contents,230510,nothing
contents,110549,soil
contents,281679,fake flowers
contents,73199,nothing
contents,124172,nothing
contents,24811,ground coffee
contents,177708,cutlery
contents,242075,unknown
contents,18256,unknown
contents,235286,crayons
contents,153406,nothing
contents,186252,water
contents,14171,soil
contents,166808,nothing
contents,199931,unknown
contents,278456,tea
contents,292488,condiment
contents,222784,food
contents,111248,cutlery
contents,213722,food
contents,216563,nothing
contents,171890,nothing
contents,287252,nothing
contents,96838,food
contents,288315,water
contents,229420,unknown
contents,187148,unknown
contents,98425,nothing
contents,245035,soap
contents,221189,condiment
contents,201796,cutlery
contents,250285,food
contents,39849,nothing
contents,181144,candle
contents,52675,nothing
contents,39140,nothing
contents,2715,cutlery
contents,182540,unknown
contents,193430,nothing
contents,80192,unknown
contents,127200,unknown
contents,102625,nothing
contents,301774,soap
contents,90668,nothing
contents,55017,food
contents,142921,nothing
contents,297840,nothing
contents,208819,nothing
contents,113814,nothing
contents,80813,oil
contents,19768,food
contents,185815,unknown
contents,250470,nothing
contents,162454,food
contents,270220,nothing
contents,236743,unknown
contents,20507,food
contents,201776,food
contents,255152,nothing
contents,66205,nothing
contents,237183,nothing
contents,201031,unknown
contents,152152,unknown
contents,20597,unknown
contents,255738,unknown
contents,50419,nothing
contents,110081,unknown
contents,239105,nothing
contents,284690,spices
contents,86605,food
contents,198876,unknown
contents,220724,wine
contents,34546,unknown
contents,34484,nothing
contents,44840,unknown
contents,172223,nothing
contents,103531,food
contents,266967,unknown
contents,9107,oil
contents,265400,unknown
contents,254039,food
contents,118925,nothing
contents,146199,water
contents,210403,nothing
contents,181160,unknown
contents,137961,unknown
contents,303711,soap
contents,267525,nothing
contents,231715,unknown
contents,248187,nothing
contents,286401,unknown
contents,301531,unknown
contents,32875,nothing
contents,68753,soil
contents,52495,dried grass
contents,232628,unknown
contents,54668,nothing
contents,238017,food
contents,256748,unknown
contents,37620,unknown
contents,55016,food
contents,20005,nothing
contents,198211,thingymajigies
contents,166332,oil
contents,36485,unknown
contents,291124,fake flowers
contents,39211,nothing
contents,213623,nothing
contents,43857,nothing
contents,37607,nothing
contents,52452,coffee
contents,188304,nothing
contents,237527,nothing
contents,192749,unknown
contents,176319,unknown
contents,235613,soil
contents,185969,unknown
contents,190657,water
contents,150564,nothing
contents,288201,food
contents,216539,cutlery
contents,146976,cup
contents,243510,nothing
contents,276715,nothing
contents,288163,unknown
contents,218970,unknown
contents,7785,nothing
contents,151815,nothing
contents,184970,unknown
contents,56660,unknown
contents,39872,fork
contents,183055,food
contents,267024,unknown
contents,267164,nothing
contents,168497,unknown
contents,225573,dirt
contents,6511,food
contents,166887,nothing
contents,56707,unknown
contents,241364,nothing
contents,290352,unknown
contents,279937,water
contents,2951,whisk
contents,307262,nothing
contents,31109,nothing
contents,298025,unknown
contents,43093,unknown
contents,147633,nothing
contents,175021,unknown
contents,304523,dirt
contents,182970,food
contents,127668,unknown
contents,214889,food
contents,98062,water
contents,233570,soap
contents,302372,nothing
contents,267445,nothing
contents,245643,water
contents,150496,soap
contents,225791,food
contents,202009,food
contents,249565,food
contents,237478,unknown
contents,34087,nothing
contents,196497,nothing
contents,70168,nothing
contents,219704,water
contents,230991,unknown
contents,234376,unknown
contents,7684,unknown
contents,137290,nothing
contents,150211,unknown
contents,172330,nothing
contents,214884,wax
contents,261417,nothing
contents,251829,unknown
contents,295872,food
contents,184844,nothing
contents,98445,water
contents,32723,nothing
contents,182677,nothing
contents,127669,oil
contents,18789,nothing
contents,98079,water
contents,128812,unknown
contents,68299,unknown
contents,280964,unknown
contents,194068,unknown
contents,171442,a lot of stuff
contents,216561,oil
contents,169863,unknown
contents,294130,nothing
contents,247327,food
contents,294413,nothing
contents,105055,unknown
contents,37189,food
contents,206203,unknown
contents,287906,unknown
contents,307283,food
contents,134057,nothing
contents,201301,unknown
contents,154466,unknown
contents,91672,unknown
contents,239723,oil
contents,73095,unknown
contents,105578,unknown
contents,93392,food
contents,70696,nothing
contents,148543,unknown
contents,48760,unknown
contents,119892,food
contents,92138,dishes
contents,295605,unknown
contents,188215,nothing
contents,305891,unknown
contents,40341,nothing
contents,237126,nothing
contents,174742,unknown
contents,273172,unknown
contents,284643,unknown
contents,205558,nothing
contents,67686,soap
contents,308209,wax
contents,28970,unknown
contents,35675,nothing
contents,74359,nothing
contents,129906,nothing
contents,161517,food
contents,68516,food
contents,228057,food
contents,86628,nothing
contents,168491,unknown
contents,193513,food
contents,56023,nothing
contents,175022,water
contents,257838,food
contents,293646,nothing
contents,121844,water
contents,247970,nothing
contents,93406,water
contents,115397,nothing
contents,186260,nothing
contents,216774,oil
contents,292491,oil
contents,40828,unknown
contents,293204,unknown
contents,20115,unknown
contents,146924,nothing
contents,40951,unknown
contents,261693,food
contents,300831,water
contents,165423,unknown
contents,197767,unknown
contents,93108,food
contents,137324,nothing
contents,302923,unknown
contents,104950,unknown
contents,127186,unknown
contents,111569,unknown
contents,301558,unknown
contents,51035,water
contents,151213,nothing
contents,70000,nothing
contents,230033,nothing
contents,4536,alchool
contents,164974,nothing
contents,79516,food
contents,226566,unknown
contents,198209,unknown
contents,192116,nothing
contents,261825,nothing
contents,146280,food
contents,150704,unknown
contents,288884,unknown
contents,226609,unknown
contents,307323,food
contents,206322,unknown
contents,56728,unknown
contents,41466,nothing
contents,4894,nothing
contents,199390,unknown
contents,196434,unknown
contents,23075,nothing
contents,192573,brushes
contents,73165,unknown
contents,65200,unknown
contents,92302,nothing
contents,287728,pencils
contents,215250,water
contents,308586,nothing
contents,70921,nothing
contents,286091,water
contents,20204,unknown
contents,194807,unknown
contents,243090,oil
contents,301924,water
contents,28971,bowl
contents,280315,plate
contents,198234,bottle
contents,48943,nothing
contents,220691,water
contents,132023,nothing
contents,20891,water
contents,3542,flower
contents,248184,food
contents,307470,water
contents,70835,nothing
contents,256122,nothing
contents,23279,food
contents,138515,nothing
contents,245256,nothing
contents,224673,nothing
contents,12691,nothing
contents,29616,nothing
contents,250201,food
contents,221131,water
contents,6711,water
contents,244212,nothing
contents,72053,food
contents,52598,oil
contents,217471,nothing
contents,230510,nothing
contents,110549,plant
contents,281679,plant
contents,73199,nothing
contents,124172,unknown
contents,24811,food
contents,177708,nothing
contents,242075,unknown
contents,18256,unknown
contents,235286,pencils
contents,153406,nothing
contents,186252,nothing
contents,14171,plant
contents,166808,unknown
contents,199931,unknown
contents,278456,unknown
contents,292488,unknown
contents,222784,food
contents,111248,nothing
contents,213722,food
contents,216563,nothing
contents,171890,nothing
contents,287252,nothing
contents,96838,food
contents,288315,water
contents,229420,unknown
contents,187148,unknown
contents,98425,nothing
contents,245035,unknown
contents,221189,food
contents,201796,unknown
contents,250285,food
contents,39849,nothing
contents,181144,soap
contents,52675,nothing
contents,39140,nothing
contents,2715,nothing
contents,182540,unknown
contents,193430,unknown
contents,80192,unknown
contents,127200,nothing
contents,102625,unknown
contents,301774,soap
contents,90668,nothing
contents,55017,unknown
contents,142921,nothing
contents,297840,nothing
contents,208819,nothing
contents,113814,nothing
contents,80813,unknown
contents,19768,nothing
contents,185815,nothing
contents,250470,nothing
contents,162454,food
contents,270220,nothing
contents,236743,unknown
contents,20507,food
contents,201776,food
contents,255152,nothing
contents,66205,nothing
contents,237183,nothing
contents,201031,nothing
contents,152152,soap
contents,20597,unknown
contents,255738,unknown
contents,50419,nothing
contents,110081,unknown
contents,239105,nothing
contents,284690,food
contents,86605,food
contents,198876,nothing
contents,220724,food
contents,34546,food
contents,34484,nothing
contents,44840,unknown
contents,172223,nothing
contents,103531,food
contents,266967,unknown
contents,9107,oil
contents,265400,unknown
contents,254039,food
contents,118925,nothing
contents,146199,water
contents,210403,water
contents,181160,nothing
contents,137961,unknown
contents,303711,unknown
contents,267525,water
contents,231715,unknown
contents,248187,nothing
contents,286401,nothing
contents,301531,nothing
contents,32875,nothing
contents,68753,nothing
contents,52495,plant
contents,232628,food
contents,54668,nothing
contents,238017,food
contents,256748,unknown
contents,37620,unknown
contents,55016,food
contents,20005,nothing
contents,198211,unknown
contents,166332,unknown
contents,36485,unknown
contents,291124,plant
contents,39211,nothing
contents,213623,nothing
contents,43857,nothing
contents,37607,nothing
contents,52452,unknown
contents,188304,unknown
contents,237527,nothing
contents,192749,water
contents,176319,unknown
contents,235613,plant
contents,185969,unknown
contents,190657,oil
contents,150564,nothing
contents,288201,nothing
contents,216539,nothing
contents,146976,unknown
contents,243510,nothing
contents,276715,unknown
contents,288163,unknown
contents,218970,unknown
contents,7785,nothing
contents,151815,nothing
contents,184970,unknown
contents,63685,water
contents,299378,water
contents,122242,plate
contents,257383,unknown
contents,252774,nothing
contents,148689,food
contents,36271,nothing
contents,291509,nothing
contents,97198,nothing
contents,135913,unknown
contents,257541,food
contents,162566,food
contents,224032,nothing
contents,206631,nothing
contents,145795,water
contents,4624,nothing
contents,149233,food
contents,49421,nothing
contents,237502,nothing
contents,293208,food
contents,6003,food
contents,130719,food
contents,113707,oil
contents,47776,nothing
contents,83864,nothing
contents,286045,unknown
contents,157205,nothing
contents,36733,nothing
contents,293615,nothing
contents,88321,water
contents,113654,nothing
contents,231450,water
contents,128742,nothing
contents,176222,unknown
contents,124210,nothing
contents,261323,nothing
contents,55363,food
contents,157063,food
contents,66187,unknown
contents,92866,food
contents,216121,soap
contents,223949,food
contents,266810,unknown
contents,63249,soap
contents,246040,food
contents,151538,unknown
contents,232496,food
contents,169695,cup
contents,39616,food
contents,186352,food
contents,142719,unknown
contents,206411,nothing
contents,214076,nothing
contents,128631,oil
contents,34079,nothing
contents,198976,unknown
contents,13554,nothing
contents,186821,nothing
contents,105675,nothing
contents,215834,unknown
contents,309176,food
contents,138600,nothing
contents,82343,unknown
contents,147190,unknown
contents,168978,nothing
contents,81370,unknown
contents,91434,food
contents,143642,unknown
contents,39356,unknown
contents,297184,nothing
contents,132532,nothing
contents,132954,unknown
contents,20598,food
contents,22655,keys
contents,276538,nothing
contents,247400,unknown
contents,126758,oil
contents,132662,nothing
contents,121970,nothing
contents,106744,unknown
contents,197707,unknown
contents,208846,nothing
contents,89920,unknown
contents,63632,unknown
contents,36276,nothing
contents,86890,food
contents,89862,unknown
contents,262197,unknown
contents,65467,unknown
contents,57224,unknown
contents,209895,nothing
contents,87362,unknown
contents,256060,unknown
contents,63540,nothing
contents,19270,nothing
contents,204910,coffee
contents,106157,unknown
contents,191342,unknown
contents,206083,nothing
contents,79949,nothing
contents,248406,unknown
contents,297939,unknown
contents,15882,food
contents,100554,nothing
contents,260813,nothing
contents,266365,wallet
contents,172408,unknown
contents,307276,unknown
contents,61129,food
contents,220799,unknown
contents,210952,unknown
contents,86634,unknown
contents,102252,flowers
contents,40105,unknown
contents,242710,nothing
contents,130515,unknown
contents,158156,nothing
contents,292527,unknown
contents,265533,nothing
contents,107171,nothing
contents,197779,unknown
contents,252763,unknown
contents,231517,nothing
contents,5296,unknown
contents,271810,food
contents,8525,nothing
contents,108061,unknown
contents,235037,unknown
contents,182631,nothing
contents,254240,food
contents,142186,unknown
contents,134013,unknown
contents,22200,unknown
contents,257501,food
contents,139421,nothing
contents,82375,unknown
contents,160,unknown
contents,307278,oil
contents,208230,water
contents,233871,nothing
contents,120510,unknown
contents,13279,unknown
contents,89424,nothing
contents,279461,food
contents,237479,unknown
contents,266432,nothing
contents,104947,nothing
contents,288285,nothing
contents,137936,unknown
contents,58598,nothing
contents,36227,unknown
contents,102579,nothing
contents,294003,nothing
contents,210713,pens
contents,83646,unknown
contents,63408,unknown
contents,90534,unknown
contents,309006,food
contents,83478,towel
contents,201781,unknown
contents,204866,nothing
contents,138562,nothing
contents,63685,water
contents,299378,water
contents,122242,spoon
contents,257383,unknown
contents,252774,paper
contents,148689,peas
contents,36271,nothing
contents,291509,unknown
contents,97198,nothing
contents,135913,unknown
contents,257541,food
contents,162566,food
contents,224032,unknown
contents,206631,nothing
contents,145795,water
contents,4624,unknown
contents,149233,food
contents,49421,nothing
contents,237502,nothing
contents,293208,food
contents,6003,food
contents,130719,food
contents,113707,oil
contents,47776,wooden paddle
contents,83864,nothing
contents,286045,unknown
contents,157205,nothing
contents,36733,nothing
contents,293615,nothing
contents,88321,water
contents,113654,nothing
contents,231450,water
contents,128742,nothing
contents,176222,unknown
contents,124210,nothing
contents,261323,fork
contents,55363,food
contents,157063,food
contents,66187,water
contents,92866,food
contents,216121,soap
contents,223949,food
contents,266810,unknown
contents,63249,unknown
contents,246040,unknown
contents,151538,trash
contents,232496,food
contents,169695,cup
contents,39616,food
contents,186352,food
contents,142719,unknown
contents,206411,unknown
contents,214076,unknown
contents,128631,oil
contents,34079,nothing
contents,198976,nothing
contents,13554,nothing
contents,186821,nothing
contents,105675,nothing
contents,215834,unknown
contents,309176,food
contents,138600,nothing
contents,82343,tea
contents,147190,unknown
contents,168978,nothing
contents,81370,unknown
contents,91434,flower
contents,143642,unknown
contents,39356,nothing
contents,297184,nothing
contents,132532,water
contents,132954,nothing
contents,20598,food
contents,22655,car keys
contents,276538,nothing
contents,247400,food
contents,126758,food
contents,132662,nothing
contents,121970,nothing
contents,106744,unknown
contents,197707,unknown
contents,208846,nothing
contents,89920,food
contents,63632,soap
contents,36276,fork
contents,86890,food
contents,89862,unknown
contents,262197,nothing
contents,65467,nothing
contents,57224,unknown
contents,209895,nothing
contents,87362,ice
contents,256060,food
contents,63540,nothing
contents,19270,nothing
contents,204910,coffee
contents,106157,some kitchen tool
contents,191342,bottle opener
contents,206083,wooden paddle
contents,79949,nothing
contents,248406,food
contents,297939,oil
contents,15882,unknown
contents,100554,nothing
contents,260813,nothing
contents,266365,wallet
contents,172408,drink
contents,307276,wooden paddle
contents,61129,food
contents,220799,unknown
contents,210952,nothing
contents,86634,unknown
contents,102252,flower
contents,40105,nothing
contents,242710,beater
contents,130515,unknown
contents,158156,nothing
contents,292527,food
contents,265533,nothing
contents,107171,nothing
contents,197779,soap
contents,252763,nothing
contents,231517,nothing
contents,5296,wine
contents,271810,food
contents,8525,nothing
contents,108061,unknown
contents,235037,unknown
contents,182631,nothing
contents,254240,food
contents,142186,some kitchen tool
contents,134013,unknown
contents,22200,unknown
contents,257501,food
contents,139421,nothing
contents,82375,unknown
contents,160,unknown
contents,307278,oil
contents,208230,water
contents,233871,nothing
contents,120510,nothing
contents,13279,unknown
contents,89424,nothing
contents,279461,food
contents,237479,nothing
contents,266432,nothing
contents,104947,nothing
contents,288285,nothing
contents,137936,nothing
contents,58598,nothing
contents,36227,unknown
contents,102579,nothing
contents,294003,spoon
contents,210713,pens
contents,83646,flower
contents,63408,nothing
contents,90534,nothing
contents,309006,food
contents,83478,towel
contents,201781,unknown
contents,204866,nothing
contents,138562,cup
contents,177274,unknown
contents,120455,unknown
contents,183507,unknown
contents,73478,nothing
contents,171318,unknown
contents,219369,unknown
contents,198204,unknown
contents,74390,nothing
contents,8359,nothing
contents,60947,unknown
contents,261755,food
contents,206575,nothing
contents,194311,unknown
contents,266920,oil
contents,205601,water
contents,184234,unknown
contents,221163,unknown
contents,235065,unknown
contents,250990,nothing
contents,252714,nothing
contents,27538,nothing
contents,59354,water
contents,102204,beer
contents,217136,nothing
contents,136431,nothing
contents,161124,tea
contents,204656,unknown
contents,293749,nothing
contents,91895,unknown
contents,105982,nothing
contents,176589,necklace
contents,292545,unknown
contents,121950,unknown
contents,99585,water
contents,135891,water
contents,192097,nothing
contents,222332,unknown
contents,151054,unknown
contents,156948,nothing
contents,282748,unknown
contents,101989,unknown
contents,130640,unknown
contents,86639,nothing
contents,194939,nothing
contents,292437,nothing
contents,60193,oil
contents,272893,unknown
contents,188774,nothing
contents,69824,nothing
contents,264334,nothing
contents,161300,unknown
contents,79456,water
contents,87089,soil/plant
contents,217480,unknown
contents,183479,nothing
contents,167514,nothing
contents,290313,unknown
contents,292221,unknown
contents,159299,nothing
contents,83362,food
contents,19778,unknown
contents,119426,unknown
contents,114567,nothing
contents,18591,nothing
contents,217236,nothing
contents,217453,unknown
contents,165396,unknown
contents,136007,unknown
contents,64704,unknown
contents,280578,nothing
contents,5124,nothing
contents,199093,unknown
contents,150114,plant
contents,18144,unknown
contents,257500,salt
contents,52671,nothing
contents,150983,unknown
contents,186562,unknown
contents,206568,nothing
contents,157540,food
contents,70010,nothing
contents,25319,unknown
contents,43862,nothing
contents,93142,food
contents,121797,water
contents,79634,unknown
contents,226362,nothing
contents,217001,nothing
contents,79485,unknown
contents,267020,nothing
contents,41609,unknown
contents,29080,nothing
contents,206600,nothing
contents,87530,unknown
contents,28766,nothing
contents,242802,nothing
contents,181381,water and plant
contents,56114,nothing
contents,93592,unknown
contents,81261,unknown
contents,203218,unknown
contents,257634,nothing
contents,68768,plant
contents,55161,food
contents,194941,unknown
contents,196536,nothing
contents,217081,nothing
contents,109916,unknown
contents,293688,nothing
contents,243069,food
contents,221427,food
contents,98241,nothing
contents,52674,nothing
contents,174201,soap
contents,238151,nothing
contents,285365,nothing
contents,274701,ethyl alcohol
contents,86600,nothing
contents,250271,food
contents,189623,food
contents,108066,unknown
contents,31194,nothing
contents,68519,nothing
contents,203099,nothing
contents,272210,food
contents,219871,unknown
contents,181940,unknown
contents,122380,unknown
contents,18431,unknown
contents,81508,unknown
contents,243528,unknown
contents,136595,unknown
contents,270223,nothing
contents,127135,unknown
contents,250996,nothing
contents,35694,nothing
contents,86704,nothing
contents,20258,unknown
contents,186481,nothing
contents,5575,soap
contents,275844,food
contents,297839,food
contents,302254,nothing
contents,72188,unknown
contents,133741,unknown
contents,210966,food
contents,9136,nothing
contents,268363,unknown
contents,29985,unknown
contents,31669,coffee
contents,90584,nothing
contents,217258,nothing
contents,90552,nothing
contents,277518,plant
contents,171421,food
contents,265547,unknown
contents,156138,nothing
contents,188950,nothing
contents,177274,nothing
contents,120455,unknown
contents,183507,water
contents,73478,oil
contents,171318,food
contents,219369,nothing
contents,198204,unknown
contents,74390,nothing
contents,8359,fork
contents,60947,nothing
contents,261755,unknown
contents,206575,nothing
contents,194311,unknown
