property,annotation_id_0,response
material,154780,paper
material,87679,paper
material,112596,paper
material,266038,paper
material,292181,paper
material,170460,paper
material,50089,paper
material,85328,paper
material,67431,paper
material,181354,paper
material,244256,paper
material,173417,paper
material,218722,paper
material,160678,paper
material,1014,paper
material,204961,paper
material,188573,paper
material,281740,paper
material,177825,paper
material,25182,paper
material,161139,paper
material,282239,paper
material,287125,paper
material,85441,paper
material,304991,paper
material,49873,paper
material,55606,paper
material,139651,paper
material,69386,paper
material,103849,paper
material,126574,paper
material,52375,paper
material,233063,paper
material,305961,paper
material,11616,paper
material,62196,paper
material,278512,paper
material,25598,paper
material,30442,paper
material,134407,paper
material,149716,paper
material,205031,paper
material,180461,paper
material,209066,paper
material,77877,paper
material,174495,paper
material,73032,paper
material,265701,paper
material,263128,paper
material,112452,paper
material,71475,paper
material,301687,paper
material,292742,paper
material,235721,paper
material,50519,paper
material,1699,paper
material,130198,paper
material,287185,paper
material,239917,paper
material,168030,paper
material,305351,paper
material,251432,paper
material,296279,paper
material,198477,paper
material,123139,fabric
material,159762,fabric
material,85745,fabric
material,232207,fabric
material,103318,fabric
material,276524,fabric
material,11473,fabric
material,270695,fabric
material,132202,fabric
material,220605,fabric
material,257053,fabric
material,83464,fabric
material,123212,fabric
material,212427,fabric
material,262694,fabric
material,51783,fabric
material,212354,fabric
material,242525,fabric
material,124734,fabric
material,285744,fabric
material,298264,fabric
material,109506,fabric
material,89380,fabric
material,56508,fabric
material,164383,fabric
material,123455,fabric
material,14625,fabric
material,26217,fabric
material,187668,fabric
material,309037,fabric
material,95008,fabric
material,129451,fabric
material,53057,fabric
material,110980,fabric
material,264506,fabric
material,187693,fabric
material,123237,fabric
material,207758,fabric
material,120861,fabric
material,254426,fabric
material,227628,fabric
material,138050,fabric
material,58254,fabric
material,251015,fabric
material,53103,fabric
material,147956,fabric
material,169033,fabric
material,194594,fabric
material,119380,fabric
material,303435,fabric
material,145652,fabric
material,49722,fabric
material,279031,fabric
material,236007,fabric
material,29478,fabric
material,100186,fabric
material,258016,fabric
material,224895,fabric
material,212543,fabric
material,265051,fabric
material,41929,fabric
material,88981,fabric
material,202946,fabric
material,140550,fabric
material,231171,fabric
material,180768,fabric
material,152582,fabric
material,105561,fabric
material,227592,fabric
material,232049,fabric
material,41891,fabric
material,62655,fabric
material,202765,fabric
material,133675,fabric
material,95170,fabric
material,131832,fabric
material,265068,fabric
material,246279,fabric
material,246550,fabric
material,35483,fabric
material,265028,fabric
material,50705,fabric
material,231982,fabric
material,187741,fabric
material,298683,fabric
material,54540,fabric
material,76476,fabric
material,176396,fabric
material,100908,fabric
material,58169,fabric
material,222314,fabric
material,100938,fabric
material,95042,fabric
material,55850,fabric
material,105302,fabric
material,231131,fabric
material,246208,fabric
material,231849,fabric
material,38315,fabric
material,264755,fabric
material,13950,fabric
material,41924,fabric
material,222628,fabric
material,278430,fabric
material,108216,fabric
material,123053,fabric
material,88109,fabric
material,16324,fabric
material,40618,fabric
material,17657,fabric
material,112020,fabric
material,187740,fabric
material,227595,fabric
material,37410,fabric
material,142467,fabric
material,187490,fabric
material,166506,fabric
material,284322,fabric
material,269000,fabric
material,195242,fabric
material,44506,fabric
material,219016,fabric
material,887,fabric
material,16304,fabric
material,100673,fabric
material,77513,fabric
material,198606,fabric
material,24634,fabric
material,16302,fabric
material,105160,fabric
material,2,fabric
material,285558,fabric
material,101322,food
material,19794,food
material,37224,food
material,58464,food
material,31104,food
material,68699,food
material,160014,food
material,211102,food
material,142969,food
material,276135,food
material,261363,food
material,162673,food
material,96176,food
material,103583,food
material,79968,food
material,216709,food
material,197,food
material,60820,food
material,236707,food
material,1815,food
material,232488,food
material,39237,food
material,20479,food
material,210867,food
material,79826,food
material,11968,food
material,204551,food
material,23285,food
material,60859,food
material,112848,food
material,57165,food
material,58287,food
material,239708,food
material,175105,food
material,259803,food
material,275878,food
material,253034,food
material,58361,food
material,92517,food
material,23194,food
material,138330,food
material,308495,food
material,204145,food
material,19933,food
material,7628,food
material,96327,food
material,220133,food
material,102362,food
material,239262,food
material,259669,food
material,161630,food
material,51587,food
material,214915,food
material,288140,food
material,213407,food
material,204158,food
material,234431,food
material,271927,food
material,232699,food
material,301169,food
material,141949,food
material,284832,food
material,30443,food
material,6343,food
material,175209,food
material,275950,food
material,280678,food
material,203290,food
material,162564,food
material,259814,food
material,39494,food
material,138323,food
material,182300,food
material,84943,food
material,83666,food
material,229099,food
material,31645,food
material,253020,food
material,300864,food
material,271742,food
material,19897,food
material,92496,food
material,113110,food
material,261239,food
material,16623,food
material,261219,food
material,48511,plastic
material,72555,plastic
material,300836,plastic
material,117302,metal
material,289459,metal
material,231090,plastic
material,281103,plastic
material,298573,metal
material,218425,plastic
material,136096,plastic
material,290532,metal
material,105409,metal
material,140352,metal
material,46872,plastic
material,82724,plastic
material,127776,plastic
material,258896,plastic
material,214492,metal
material,172469,metal
