property,annotation_id_0,response
is_sealed,142186,no
is_sealed,156948,no
is_sealed,113654,no
is_sealed,248187,no
is_sealed,43857,no
is_sealed,70168,no
is_sealed,175611,no
is_sealed,294413,no
is_sealed,217001,no
is_sealed,29073,no
is_sealed,105982,no
is_sealed,32875,no
is_sealed,39140,no
is_sealed,266432,no
is_sealed,142719,no
is_sealed,204910,no
is_sealed,294003,no
is_sealed,213623,no
is_sealed,34087,no
is_sealed,265400,no
is_sealed,127135,no
is_sealed,50419,no
is_sealed,235613,no
is_sealed,36276,no
is_sealed,69824,no
is_sealed,230991,no
is_sealed,151213,no
is_sealed,201781,no
is_sealed,285365,no
is_sealed,236743,no
is_sealed,217480,no
is_sealed,51035,no
is_sealed,297939,no
is_sealed,34484,no
is_sealed,89424,no
is_sealed,267525,no
is_sealed,57224,no
is_sealed,114567,no
is_sealed,286091,no
is_sealed,79949,no
is_sealed,291509,no
is_sealed,205413,no
is_sealed,261417,no
is_sealed,68768,no
is_sealed,243343,no
is_sealed,217258,no
is_sealed,184970,no
is_sealed,285296,no
is_sealed,119426,no
is_sealed,156143,no
is_sealed,265547,no
is_sealed,184234,no
is_sealed,81508,no
is_sealed,96093,no
is_sealed,174168,no
is_sealed,272893,no
is_sealed,257501,no
is_sealed,39616,no
is_sealed,146976,no
is_sealed,292437,no
is_sealed,293615,no
is_sealed,137936,no
is_sealed,111248,no
is_sealed,100554,no
is_sealed,135891,no
is_sealed,68753,no
is_sealed,31669,no
is_sealed,86639,no
is_sealed,91434,no
is_sealed,167514,no
is_sealed,218886,no
is_sealed,168978,no
is_sealed,248406,no
is_sealed,52495,no
is_sealed,81370,no
is_sealed,164974,no
is_sealed,291124,no
is_sealed,231715,no
is_sealed,257383,no
is_sealed,206600,no
is_sealed,20507,no
is_sealed,210952,no
is_sealed,293646,no
is_sealed,270220,no
is_sealed,66205,no
is_sealed,273172,no
is_sealed,172223,no
is_sealed,169863,no
is_sealed,122242,no
is_sealed,13279,no
is_sealed,225573,no
is_sealed,40105,no
is_sealed,186352,no
is_sealed,150983,no
is_sealed,276715,no
is_sealed,93392,no
is_sealed,9136,no
is_sealed,250470,no
is_sealed,65467,no
is_sealed,83646,no
is_sealed,177708,no
is_sealed,138562,no
is_sealed,106157,no
is_sealed,130640,no
is_sealed,261825,no
is_sealed,70921,no
is_sealed,198876,no
is_sealed,9121,no
is_sealed,74359,no
is_sealed,256748,no
is_sealed,2715,no
is_sealed,242710,no
is_sealed,118925,no
is_sealed,86628,no
is_sealed,220799,no
is_sealed,132954,no
is_sealed,19778,no
is_sealed,136431,no
is_sealed,73478,no
is_sealed,115397,no
is_sealed,192116,no
is_sealed,267164,no
is_sealed,36485,no
is_sealed,292491,no
is_sealed,72188,no
is_sealed,134013,no
is_sealed,132023,no
is_sealed,161517,no
is_sealed,150211,no
is_sealed,295872,no
is_sealed,214076,no
is_sealed,293749,no
is_sealed,309176,no
is_sealed,29080,no
is_sealed,34546,no
is_sealed,266365,no
is_sealed,146280,no
is_sealed,37620,no
is_sealed,6003,no
is_sealed,287728,no
is_sealed,216563,no
is_sealed,159299,no
is_sealed,201301,no
is_sealed,290352,no
is_sealed,290313,no
is_sealed,189022,no
is_sealed,281679,no
is_sealed,309006,no
is_sealed,232496,no
is_sealed,217081,no
is_sealed,28971,no
is_sealed,136595,no
is_sealed,258309,no
is_sealed,279461,no
is_sealed,183479,no
is_sealed,181940,no
is_sealed,210966,no
is_sealed,61129,no
is_sealed,6511,no
is_sealed,254039,no
is_sealed,27538,no
is_sealed,214889,no
is_sealed,249565,no
is_sealed,208846,no
is_sealed,68516,no
is_sealed,191342,no
is_sealed,91672,no
is_sealed,203218,no
is_sealed,23279,no
is_sealed,92138,no
is_sealed,194939,no
is_sealed,90584,no
is_sealed,203099,no
is_sealed,20598,no
is_sealed,202009,no
is_sealed,221427,no
is_sealed,222784,no
is_sealed,201776,no
is_sealed,198211,no
is_sealed,193430,no
is_sealed,166887,no
is_sealed,286045,no
is_sealed,3542,no
is_sealed,307323,no
is_sealed,138515,no
is_sealed,171318,no
is_sealed,157063,no
is_sealed,22655,no
is_sealed,171442,no
is_sealed,151815,no
is_sealed,297184,no
is_sealed,286401,no
is_sealed,216539,no
is_sealed,162566,no
is_sealed,162454,no
is_sealed,79516,no
is_sealed,96838,no
is_sealed,271810,no
is_sealed,189623,no
is_sealed,188774,no
is_sealed,275844,no
is_sealed,157540,no
is_sealed,228057,no
is_sealed,143642,no
