property,annotation_id_0,response
transparency,275471,opaque
transparency,159762,opaque
transparency,71074,opaque
transparency,128509,opaque
transparency,8586,opaque
transparency,188950,opaque
transparency,179643,opaque
transparency,146098,opaque
transparency,26329,opaque
transparency,68699,opaque
transparency,276443,opaque
transparency,160014,opaque
transparency,211102,opaque
transparency,85745,opaque
transparency,144608,opaque
transparency,247580,opaque
transparency,117477,opaque
transparency,199988,opaque
transparency,189241,opaque
transparency,254006,opaque
transparency,142969,opaque
transparency,219174,opaque
transparency,233165,opaque
transparency,271045,opaque
transparency,29330,opaque
transparency,205386,opaque
transparency,215419,opaque
transparency,238151,opaque
transparency,212928,opaque
transparency,206237,opaque
transparency,276135,opaque
transparency,122689,opaque
transparency,110644,opaque
transparency,281262,opaque
transparency,201357,opaque
transparency,200434,opaque
transparency,261363,opaque
transparency,161921,opaque
transparency,162673,opaque
transparency,148460,opaque
transparency,290583,opaque
transparency,206083,opaque
transparency,146453,opaque
transparency,96176,opaque
transparency,207542,opaque
transparency,2167,opaque
transparency,103583,opaque
transparency,228522,opaque
transparency,288589,opaque
transparency,55405,opaque
transparency,82007,opaque
transparency,195198,opaque
transparency,143199,opaque
transparency,127531,opaque
transparency,2198,opaque
transparency,149349,opaque
transparency,29553,opaque
transparency,217947,opaque
transparency,266035,opaque
transparency,4184,opaque
transparency,289288,opaque
transparency,56226,opaque
transparency,53969,opaque
transparency,140108,opaque
transparency,275292,opaque
transparency,70743,opaque
transparency,158156,opaque
transparency,252696,opaque
transparency,203900,opaque
transparency,275077,opaque
transparency,82775,opaque
transparency,147185,opaque
transparency,105118,opaque
transparency,47776,opaque
transparency,103318,opaque
transparency,48511,opaque
transparency,260416,opaque
transparency,158837,opaque
transparency,139312,opaque
transparency,108620,opaque
transparency,117910,opaque
transparency,149543,opaque
transparency,111901,opaque
transparency,79968,opaque
transparency,63042,opaque
transparency,72555,opaque
transparency,216709,opaque
transparency,186913,opaque
transparency,131383,opaque
transparency,198687,opaque
transparency,276524,opaque
transparency,108861,opaque
transparency,43823,opaque
transparency,230129,opaque
transparency,142415,opaque
transparency,121970,opaque
transparency,197,opaque
transparency,300836,opaque
transparency,282954,opaque
transparency,133577,opaque
transparency,286851,opaque
transparency,177873,opaque
transparency,213136,opaque
transparency,107755,opaque
transparency,125548,opaque
transparency,227379,opaque
transparency,66454,opaque
transparency,134490,opaque
transparency,60820,opaque
transparency,236707,opaque
transparency,59880,opaque
transparency,259145,opaque
transparency,1815,opaque
transparency,11473,opaque
transparency,134012,opaque
transparency,232488,opaque
transparency,52560,opaque
transparency,270695,opaque
transparency,231517,opaque
transparency,132202,opaque
transparency,305039,opaque
transparency,202796,opaque
transparency,39237,opaque
transparency,137019,opaque
transparency,26136,opaque
transparency,20479,opaque
transparency,93142,opaque
transparency,28452,opaque
transparency,40485,opaque
transparency,210867,opaque
transparency,147605,opaque
transparency,3451,opaque
transparency,234893,opaque
transparency,220605,opaque
transparency,38165,opaque
transparency,2396,opaque
transparency,172889,opaque
transparency,117302,opaque
transparency,134791,opaque
transparency,104005,opaque
transparency,257053,opaque
transparency,79826,opaque
transparency,196497,opaque
transparency,192288,opaque
transparency,183055,opaque
transparency,11968,opaque
transparency,209875,opaque
transparency,199985,opaque
transparency,15301,opaque
transparency,140333,opaque
transparency,8546,opaque
transparency,208819,opaque
transparency,149783,opaque
transparency,108374,opaque
transparency,298025,opaque
transparency,32377,opaque
transparency,44409,opaque
transparency,6633,opaque
transparency,14145,opaque
transparency,83464,opaque
transparency,123212,opaque
transparency,303867,opaque
transparency,114103,opaque
transparency,86053,opaque
transparency,141012,opaque
transparency,181082,opaque
transparency,285502,opaque
transparency,256479,opaque
transparency,121671,opaque
transparency,171890,opaque
transparency,289459,opaque
transparency,167789,opaque
transparency,190676,opaque
transparency,269017,opaque
transparency,71814,opaque
transparency,280156,opaque
transparency,243069,opaque
transparency,204551,opaque
transparency,108409,opaque
transparency,230278,opaque
transparency,84581,opaque
transparency,154899,opaque
transparency,231090,opaque
transparency,170886,opaque
transparency,23285,opaque
transparency,18008,opaque
transparency,60859,opaque
transparency,112848,opaque
transparency,107171,opaque
transparency,242169,opaque
transparency,140448,opaque
transparency,199410,opaque
transparency,296399,opaque
transparency,154613,opaque
transparency,53983,opaque
transparency,77705,opaque
transparency,213155,opaque
transparency,89119,opaque
transparency,198976,opaque
transparency,105136,opaque
transparency,170439,opaque
transparency,212427,opaque
transparency,266527,opaque
transparency,179121,opaque
transparency,57165,opaque
transparency,172425,opaque
transparency,117779,opaque
transparency,246864,opaque
transparency,145735,opaque
transparency,73199,opaque
transparency,181095,opaque
transparency,307262,opaque
transparency,168491,opaque
transparency,102199,opaque
transparency,88456,opaque
transparency,58287,opaque
transparency,254240,opaque
transparency,262694,opaque
transparency,37172,opaque
transparency,78917,opaque
transparency,177798,opaque
transparency,239708,opaque
transparency,255535,opaque
transparency,152256,opaque
transparency,43402,opaque
transparency,301802,opaque
transparency,110549,opaque
transparency,50718,opaque
transparency,51783,opaque
transparency,212354,opaque
transparency,191527,opaque
transparency,140995,opaque
transparency,175105,opaque
transparency,190856,opaque
transparency,219273,opaque
transparency,259803,opaque
transparency,198357,opaque
transparency,19266,opaque
transparency,242525,opaque
transparency,2906,opaque
transparency,200752,opaque
transparency,124734,opaque
transparency,40871,opaque
transparency,284645,opaque
transparency,139776,opaque
transparency,61625,opaque
transparency,137538,opaque
transparency,297850,opaque
transparency,117294,opaque
transparency,203979,opaque
transparency,240223,opaque
transparency,4034,opaque
transparency,78863,opaque
transparency,191702,opaque
transparency,197328,opaque
transparency,255554,opaque
transparency,139093,opaque
transparency,281103,opaque
transparency,137519,opaque
transparency,304899,opaque
transparency,284517,opaque
transparency,15819,opaque
transparency,202720,opaque
transparency,299850,opaque
transparency,35386,opaque
transparency,111389,opaque
transparency,23233,opaque
transparency,43378,opaque
transparency,57868,opaque
transparency,298573,opaque
transparency,204943,opaque
transparency,131537,opaque
transparency,173625,opaque
transparency,111075,opaque
transparency,222920,opaque
transparency,14171,opaque
transparency,275878,opaque
transparency,225849,opaque
transparency,191502,opaque
transparency,253034,opaque
transparency,26268,opaque
transparency,58361,opaque
transparency,150091,opaque
transparency,92517,opaque
transparency,39536,opaque
transparency,42872,opaque
transparency,144923,opaque
transparency,21819,opaque
transparency,61276,opaque
transparency,216344,opaque
transparency,193975,opaque
transparency,23194,opaque
transparency,138330,opaque
transparency,95271,opaque
transparency,238578,opaque
transparency,19267,opaque
transparency,266129,opaque
transparency,243028,opaque
transparency,208807,opaque
transparency,150114,opaque
transparency,308495,opaque
transparency,155959,opaque
transparency,187957,opaque
transparency,247268,opaque
transparency,298264,opaque
transparency,218425,opaque
transparency,278719,opaque
transparency,300667,opaque
transparency,100134,opaque
transparency,76220,opaque
transparency,253904,opaque
transparency,208713,opaque
transparency,204145,opaque
transparency,164380,opaque
transparency,204519,opaque
transparency,9560,opaque
transparency,214445,opaque
transparency,19933,opaque
transparency,12749,opaque
transparency,7628,opaque
transparency,266526,opaque
transparency,168512,opaque
transparency,96554,opaque
transparency,185174,opaque
transparency,136096,opaque
transparency,216369,opaque
transparency,129833,opaque
transparency,115399,opaque
transparency,126205,opaque
transparency,7426,opaque
transparency,93108,opaque
transparency,176151,opaque
transparency,76054,opaque
transparency,273227,opaque
transparency,254496,opaque
transparency,96327,opaque
transparency,173598,opaque
transparency,191048,opaque
transparency,24241,opaque
transparency,304523,opaque
transparency,220133,opaque
transparency,110587,opaque
transparency,188539,opaque
transparency,73426,opaque
transparency,223644,opaque
transparency,102924,opaque
transparency,215319,opaque
transparency,167222,opaque
transparency,102362,opaque
transparency,188414,opaque
transparency,26186,opaque
transparency,26505,opaque
transparency,35456,opaque
transparency,99016,opaque
transparency,205949,opaque
transparency,193804,opaque
transparency,136925,opaque
transparency,290532,opaque
transparency,290135,opaque
transparency,239262,opaque
transparency,130354,opaque
transparency,59356,opaque
transparency,110151,opaque
transparency,195386,opaque
transparency,205984,opaque
transparency,62230,opaque
transparency,202332,opaque
transparency,259669,opaque
transparency,49229,opaque
transparency,76598,opaque
transparency,87089,opaque
transparency,258907,opaque
transparency,57534,opaque
transparency,302046,opaque
transparency,151433,opaque
transparency,248754,opaque
transparency,161630,opaque
transparency,51671,opaque
transparency,296591,opaque
transparency,73295,opaque
transparency,11031,opaque
transparency,24484,opaque
transparency,231980,opaque
transparency,294635,opaque
transparency,89380,opaque
transparency,297050,opaque
transparency,240228,opaque
transparency,51587,opaque
transparency,63642,opaque
transparency,166808,opaque
transparency,137681,opaque
transparency,214915,opaque
transparency,304958,opaque
transparency,195037,opaque
transparency,3602,opaque
transparency,196536,opaque
transparency,164383,opaque
transparency,288140,opaque
transparency,129668,opaque
transparency,213407,opaque
transparency,191288,opaque
transparency,299629,opaque
transparency,163916,opaque
transparency,63990,opaque
transparency,123793,opaque
transparency,56728,opaque
transparency,204158,opaque
transparency,76032,opaque
transparency,105409,opaque
transparency,211560,opaque
transparency,26217,opaque
transparency,119736,opaque
transparency,48472,opaque
transparency,25872,opaque
transparency,76289,opaque
transparency,55363,opaque
transparency,214228,opaque
transparency,218519,opaque
transparency,184313,opaque
transparency,187668,opaque
transparency,234431,opaque
transparency,67670,opaque
transparency,134668,opaque
transparency,180369,opaque
transparency,309037,opaque
transparency,271927,opaque
transparency,246719,opaque
transparency,140352,opaque
transparency,30458,opaque
transparency,205238,opaque
transparency,297839,opaque
transparency,48563,opaque
transparency,106504,opaque
transparency,227551,opaque
transparency,111094,opaque
transparency,95008,opaque
transparency,247633,opaque
transparency,82538,opaque
transparency,292381,opaque
transparency,39140,opaque
transparency,129125,opaque
transparency,53057,opaque
transparency,50722,opaque
transparency,75039,opaque
transparency,25949,opaque
transparency,232699,opaque
transparency,301169,opaque
transparency,141949,opaque
transparency,46872,opaque
transparency,125072,opaque
transparency,27000,opaque
transparency,268363,opaque
transparency,168014,opaque
transparency,286613,opaque
transparency,306752,opaque
transparency,284832,opaque
transparency,235613,opaque
transparency,110980,opaque
transparency,56660,opaque
transparency,194759,opaque
transparency,82724,opaque
transparency,30443,opaque
transparency,15411,opaque
transparency,56382,opaque
transparency,162029,opaque
transparency,153192,opaque
transparency,67080,opaque
transparency,122300,opaque
transparency,264506,opaque
transparency,6343,opaque
transparency,251935,opaque
transparency,91737,opaque
transparency,239758,opaque
transparency,187693,opaque
transparency,16256,opaque
transparency,148689,opaque
transparency,37841,opaque
transparency,50735,opaque
transparency,44071,opaque
transparency,175209,opaque
transparency,205655,opaque
transparency,32257,opaque
transparency,168963,opaque
transparency,144264,opaque
transparency,275950,opaque
transparency,302484,opaque
transparency,265799,opaque
transparency,200320,opaque
transparency,280678,opaque
transparency,162061,opaque
transparency,29794,opaque
transparency,307110,opaque
transparency,47931,opaque
transparency,34484,opaque
transparency,244759,opaque
transparency,120861,opaque
transparency,18786,opaque
transparency,28255,opaque
transparency,119548,opaque
transparency,254426,opaque
transparency,45654,opaque
transparency,203290,opaque
transparency,216348,opaque
transparency,127776,opaque
transparency,71222,opaque
transparency,192644,opaque
transparency,278777,opaque
transparency,162564,opaque
transparency,229492,opaque
transparency,68768,opaque
transparency,259814,opaque
transparency,97912,opaque
transparency,261040,opaque
transparency,85185,opaque
transparency,282992,opaque
transparency,39494,opaque
transparency,258896,opaque
transparency,138050,opaque
transparency,14266,opaque
transparency,123622,opaque
transparency,267247,opaque
transparency,283580,opaque
transparency,45724,opaque
transparency,279273,opaque
transparency,58254,opaque
transparency,255170,opaque
transparency,179655,opaque
transparency,251015,opaque
transparency,138323,opaque
transparency,71653,opaque
transparency,118549,opaque
transparency,275022,opaque
transparency,214492,opaque
transparency,53103,opaque
transparency,190397,opaque
transparency,202607,opaque
transparency,296139,opaque
transparency,236835,opaque
transparency,279808,opaque
transparency,29381,opaque
transparency,42661,opaque
transparency,182300,opaque
transparency,52989,opaque
transparency,169033,opaque
transparency,228649,opaque
transparency,38159,opaque
transparency,222185,opaque
transparency,68753,opaque
transparency,38277,opaque
transparency,296548,opaque
transparency,139908,opaque
transparency,123391,opaque
transparency,91434,opaque
transparency,223664,opaque
transparency,303435,opaque
transparency,212468,opaque
transparency,84943,opaque
transparency,272428,opaque
transparency,145652,opaque
transparency,134715,opaque
transparency,52495,opaque
transparency,49722,opaque
transparency,81370,opaque
transparency,55016,opaque
transparency,298745,opaque
transparency,286922,opaque
transparency,78425,opaque
transparency,79547,opaque
transparency,279031,opaque
transparency,62240,opaque
transparency,75568,opaque
transparency,61927,opaque
transparency,283938,opaque
transparency,121253,opaque
transparency,136731,opaque
transparency,83666,opaque
transparency,65480,opaque
transparency,218274,opaque
transparency,236007,opaque
transparency,271301,opaque
transparency,135832,opaque
transparency,17091,opaque
transparency,74711,opaque
transparency,184323,opaque
transparency,142993,opaque
transparency,100186,opaque
transparency,13279,opaque
transparency,21755,opaque
transparency,278736,opaque
transparency,225573,opaque
transparency,93383,opaque
transparency,219000,opaque
transparency,229099,opaque
transparency,296133,opaque
transparency,54146,opaque
transparency,236838,opaque
transparency,165888,opaque
transparency,65595,opaque
transparency,7904,opaque
transparency,126507,opaque
transparency,247722,opaque
transparency,4308,opaque
transparency,258016,opaque
transparency,195898,opaque
transparency,227107,opaque
transparency,197058,opaque
transparency,212543,opaque
transparency,3358,opaque
transparency,210389,opaque
transparency,130148,opaque
transparency,265051,opaque
transparency,67998,opaque
transparency,41929,opaque
transparency,88981,opaque
transparency,149610,opaque
transparency,202946,opaque
transparency,31645,opaque
transparency,206580,opaque
transparency,55810,opaque
transparency,140550,opaque
transparency,16194,opaque
transparency,231171,opaque
transparency,169525,opaque
transparency,30624,opaque
transparency,211976,opaque
transparency,106805,opaque
transparency,55161,opaque
transparency,170934,opaque
transparency,55017,opaque
transparency,152582,opaque
transparency,203360,opaque
transparency,198876,opaque
transparency,180495,opaque
transparency,130249,opaque
transparency,3738,opaque
transparency,226482,opaque
transparency,105561,opaque
transparency,253020,opaque
transparency,137815,opaque
transparency,207443,opaque
transparency,256748,opaque
transparency,21696,opaque
transparency,126558,opaque
transparency,300864,opaque
transparency,227592,opaque
transparency,270792,opaque
transparency,162253,opaque
transparency,271742,opaque
transparency,305397,opaque
transparency,132954,opaque
transparency,124341,opaque
transparency,57483,opaque
transparency,113979,opaque
transparency,232049,opaque
transparency,59559,opaque
transparency,44466,opaque
transparency,81222,opaque
transparency,107993,opaque
transparency,100943,opaque
transparency,247581,opaque
transparency,148543,opaque
transparency,41891,opaque
transparency,270734,opaque
transparency,62655,opaque
transparency,77340,opaque
transparency,95170,opaque
transparency,49496,opaque
transparency,26048,opaque
transparency,256586,opaque
transparency,198478,opaque
transparency,131832,opaque
transparency,265068,opaque
transparency,289795,opaque
transparency,246279,opaque
transparency,120276,opaque
transparency,251809,opaque
transparency,271294,opaque
transparency,209497,opaque
transparency,144025,opaque
transparency,246550,opaque
transparency,25579,opaque
transparency,196937,opaque
transparency,44056,opaque
transparency,22023,opaque
transparency,30653,opaque
transparency,278520,opaque
transparency,200641,opaque
transparency,218102,opaque
transparency,19897,opaque
transparency,274790,opaque
transparency,150211,opaque
transparency,52173,opaque
transparency,297058,opaque
transparency,214076,opaque
transparency,29853,opaque
transparency,219283,opaque
transparency,29080,opaque
transparency,92496,opaque
transparency,265028,opaque
transparency,158629,opaque
transparency,53702,opaque
transparency,281931,opaque
transparency,231982,opaque
transparency,4048,opaque
transparency,187741,opaque
transparency,62018,opaque
transparency,298683,opaque
transparency,118452,opaque
transparency,54540,opaque
transparency,88708,opaque
transparency,224366,opaque
transparency,48763,opaque
transparency,108352,opaque
transparency,199165,opaque
transparency,176396,opaque
transparency,244346,opaque
transparency,147817,opaque
transparency,100908,opaque
transparency,110787,opaque
transparency,290313,opaque
transparency,286537,opaque
transparency,209343,opaque
transparency,58169,opaque
transparency,178932,opaque
transparency,134896,opaque
transparency,139954,opaque
transparency,108939,opaque
transparency,24529,opaque
transparency,113110,opaque
transparency,1959,opaque
transparency,222314,opaque
transparency,281679,opaque
transparency,137018,opaque
transparency,226494,opaque
transparency,48597,opaque
transparency,147687,opaque
transparency,100938,opaque
transparency,95042,opaque
transparency,26956,opaque
transparency,12259,opaque
transparency,296576,opaque
transparency,105302,opaque
transparency,53019,opaque
transparency,123364,opaque
transparency,116100,opaque
transparency,57442,opaque
transparency,231131,opaque
transparency,9336,opaque
transparency,246208,opaque
transparency,118553,opaque
transparency,231849,opaque
transparency,40220,opaque
transparency,38315,opaque
transparency,101002,opaque
transparency,172638,opaque
transparency,264755,opaque
transparency,157773,opaque
transparency,13950,opaque
transparency,247928,opaque
transparency,26900,opaque
transparency,75312,opaque
transparency,41924,opaque
transparency,291782,opaque
transparency,222628,opaque
transparency,118447,opaque
transparency,82542,opaque
transparency,261239,opaque
transparency,56586,opaque
transparency,185316,opaque
transparency,911,opaque
transparency,183947,opaque
transparency,144370,opaque
transparency,144736,opaque
transparency,108216,opaque
transparency,134724,opaque
transparency,191625,opaque
transparency,154780,opaque
transparency,88109,opaque
transparency,87679,opaque
transparency,65058,opaque
transparency,16324,opaque
transparency,40618,opaque
transparency,207114,opaque
transparency,112596,opaque
transparency,214471,opaque
transparency,266038,opaque
transparency,17657,opaque
transparency,292181,opaque
transparency,2619,opaque
transparency,170460,opaque
transparency,50089,opaque
transparency,67431,opaque
transparency,181354,opaque
transparency,16623,opaque
transparency,49555,opaque
transparency,244256,opaque
transparency,187740,opaque
transparency,173417,opaque
transparency,218722,opaque
transparency,160678,opaque
transparency,1014,opaque
transparency,227595,opaque
transparency,229227,opaque
transparency,204961,opaque
transparency,103010,opaque
transparency,191480,opaque
transparency,142467,opaque
transparency,188573,opaque
transparency,281740,opaque
transparency,177825,opaque
transparency,25182,opaque
transparency,102835,opaque
transparency,166506,opaque
transparency,282239,opaque
transparency,287125,opaque
transparency,85441,opaque
transparency,266162,opaque
transparency,3542,opaque
transparency,99297,opaque
transparency,265711,opaque
transparency,15448,opaque
transparency,284322,opaque
transparency,269000,opaque
transparency,49873,opaque
transparency,74802,opaque
transparency,195242,opaque
transparency,124352,opaque
transparency,55606,opaque
transparency,44506,opaque
transparency,139651,opaque
transparency,69386,opaque
transparency,103849,opaque
transparency,52375,opaque
transparency,233063,opaque
transparency,63849,opaque
transparency,298302,opaque
transparency,112250,opaque
transparency,305961,opaque
transparency,887,opaque
transparency,285499,opaque
transparency,11616,opaque
transparency,62196,opaque
transparency,278512,opaque
transparency,25598,opaque
transparency,30442,opaque
transparency,134407,opaque
transparency,149716,opaque
transparency,205031,opaque
transparency,180461,opaque
transparency,172469,opaque
transparency,16304,opaque
transparency,247817,opaque
transparency,144078,opaque
transparency,100673,opaque
transparency,209066,opaque
transparency,77513,opaque
transparency,198606,opaque
transparency,77877,opaque
transparency,179512,opaque
transparency,174495,opaque
transparency,73032,opaque
transparency,265701,opaque
transparency,263128,opaque
transparency,112452,opaque
transparency,261219,opaque
transparency,71475,opaque
transparency,24634,opaque
transparency,179600,opaque
transparency,242825,opaque
transparency,301687,opaque
transparency,292742,opaque
transparency,235721,opaque
transparency,265835,opaque
transparency,50519,opaque
transparency,222194,opaque
transparency,16302,opaque
transparency,1699,opaque
transparency,105160,opaque
transparency,130198,opaque
transparency,287185,opaque
transparency,239917,opaque
transparency,2,opaque
transparency,56429,opaque
transparency,29165,opaque
transparency,168030,opaque
transparency,285558,opaque
transparency,305351,opaque
transparency,251432,opaque
transparency,77846,opaque
transparency,148916,opaque
transparency,148915,opaque
transparency,296279,opaque
transparency,198477,opaque
transparency,203887,opaque
