property,annotation_id_0,response
can_contain_liquid,255738,yes
can_contain_liquid,31669,yes
can_contain_liquid,301384,yes
can_contain_liquid,218886,yes
can_contain_liquid,168978,yes
can_contain_liquid,5575,yes
can_contain_liquid,55016,yes
can_contain_liquid,164974,yes
can_contain_liquid,231715,yes
can_contain_liquid,257383,yes
can_contain_liquid,210952,yes
can_contain_liquid,99585,yes
can_contain_liquid,169863,yes
can_contain_liquid,197779,yes
can_contain_liquid,29985,yes
can_contain_liquid,40105,yes
can_contain_liquid,150983,yes
can_contain_liquid,250470,yes
can_contain_liquid,292221,yes
can_contain_liquid,55161,yes
can_contain_liquid,55017,yes
can_contain_liquid,20258,yes
can_contain_liquid,150496,yes
can_contain_liquid,74359,yes
can_contain_liquid,174201,yes
can_contain_liquid,20204,yes
can_contain_liquid,19778,yes
can_contain_liquid,148543,yes
can_contain_liquid,134013,yes
can_contain_liquid,220724,yes
can_contain_liquid,201301,yes
can_contain_liquid,226566,yes
can_contain_liquid,258309,yes
can_contain_liquid,91672,yes
can_contain_liquid,126758,yes
can_contain_liquid,193430,yes
can_contain_liquid,138515,yes
can_contain_liquid,198234,yes
can_contain_liquid,188774,yes
can_contain_liquid,83478,no
can_contain_liquid,66205,no
can_contain_liquid,118925,no
can_contain_liquid,220799,no
can_contain_liquid,73478,no
can_contain_liquid,37620,no
can_contain_liquid,6003,no
can_contain_liquid,183479,no
can_contain_liquid,203099,no
can_contain_liquid,307323,no
